day,direction,protocol,state,connections
2023-01-21,internal,tcp,SH,104668
2023-01-21,inbound,tcp,SF,7330002
2023-01-21,inbound,tcp,SH,7390059
2023-01-21,outbound,tcp,REJ,8525
2023-01-21,inbound,tcp,RSTO,1343815
2023-01-21,internal,tcp,RSTRH,5779
2023-01-21,internal,udp,SHR,70589
2023-01-21,outbound,tcp,RSTOS0,53222047
2023-01-21,inbound,tcp,RSTR,542441
2023-01-21,outbound,tcp,RSTRH,15577377
2023-01-21,outbound,udp,SHR,91985227
2023-01-21,inbound,tcp,RSTOS0,20540380
2023-01-21,internal,tcp,OTH,329902
2023-01-21,outbound,tcp,OTH,38041376
2023-01-21,outbound,udp,S0,2208645420
2023-01-21,inbound,tcp,SHR,15719048
2023-01-21,outbound,icmp,OTH,118481284
2023-01-21,internal,tcp,RSTOS0,17559
2023-01-22,inbound,tcp,RSTRH,2507442
2023-01-22,outbound,tcp,S0,76069421
2023-01-22,outbound,tcp,S1,2769488
2023-01-22,outbound,tcp,S2,895938
2023-01-22,outbound,tcp,S3,1284424
2023-01-22,internal,udp,OTH,1500
2023-01-22,inbound,tcp,REJ,70790
2023-01-22,outbound,udp,SF,1292289
2023-01-22,outbound,udp,OTH,102404130
2023-01-22,outbound,tcp,SF,20719754
2023-01-22,outbound,tcp,SH,8913460
2023-01-22,inbound,udp,SHR,25186895
2023-01-22,outbound,tcp,RSTO,4149104
2023-01-22,outbound,tcp,RSTR,1664184
2023-01-22,internal,icmp,OTH,1272895
2023-01-22,inbound,tcp,OTH,20894945
2023-01-22,internal,udp,S0,113052
2023-01-22,internal,tcp,S0,372763
2023-01-22,internal,tcp,S1,1238
2023-01-22,inbound,udp,S0,2255481739
2023-01-22,internal,tcp,S2,1130
2023-01-22,internal,tcp,S3,831
2023-01-22,inbound,tcp,S0,826314964
2023-01-22,inbound,tcp,S1,293163
2023-01-22,internal,tcp,SHR,20073
2023-01-22,inbound,tcp,S2,173930
2023-01-22,inbound,tcp,S3,122661
2023-01-22,internal,udp,SF,1088
2023-01-22,outbound,tcp,SHR,30574787
2023-01-22,internal,tcp,RSTO,1199
2023-01-22,inbound,icmp,OTH,160079474
2023-01-22,internal,tcp,RSTR,8582
2023-01-22,inbound,udp,OTH,123555963
2023-01-22,internal,tcp,SF,109880
2023-01-22,inbound,udp,SF,382798
2023-01-22,internal,tcp,SH,96198
2023-01-22,internal,tcp,REJ,4
2023-01-22,inbound,tcp,SF,7348564
2023-01-22,inbound,tcp,SH,7494253
2023-01-22,outbound,tcp,REJ,20582
2023-01-22,inbound,tcp,RSTO,1094163
2023-01-22,internal,tcp,RSTRH,5773
2023-01-22,internal,udp,SHR,66386
2023-01-22,outbound,tcp,RSTOS0,53671863
2023-01-22,inbound,tcp,RSTR,461196
2023-01-22,outbound,tcp,RSTRH,14584628
2023-01-22,outbound,udp,SHR,144335454
2023-01-22,inbound,tcp,RSTOS0,20808070
2023-01-22,internal,tcp,OTH,297958
2023-01-22,outbound,tcp,OTH,43421611
2023-01-22,outbound,udp,S0,2080027020
2023-01-22,inbound,tcp,SHR,15807539
2023-01-22,outbound,icmp,OTH,126778519
2023-01-22,internal,tcp,RSTOS0,16931
2023-01-23,inbound,tcp,RSTRH,2090292
2023-01-23,outbound,tcp,S0,125826364
2023-01-23,outbound,tcp,S1,9544302
2023-01-23,outbound,tcp,S2,3960106
2023-01-23,outbound,tcp,S3,3757012
2023-01-23,internal,udp,OTH,2347
2023-01-23,inbound,tcp,REJ,71023
2023-01-23,outbound,udp,SF,2510001
2023-01-23,outbound,udp,OTH,97832610
2023-01-23,outbound,tcp,SF,37460900
2023-01-23,outbound,tcp,SH,18435397
2023-01-23,inbound,udp,SHR,12238604
2023-01-23,outbound,tcp,RSTO,9010525
2023-01-23,outbound,tcp,RSTR,3463000
2023-01-23,internal,icmp,OTH,1086926
2023-01-23,inbound,tcp,OTH,21232177
2023-01-23,internal,udp,S0,591775
2023-01-23,internal,tcp,S0,364135
2023-01-23,internal,tcp,S1,4971
2023-01-23,inbound,udp,S0,1969075443
2023-01-23,internal,tcp,S2,5577
2023-01-23,internal,tcp,S3,2978
2023-01-23,inbound,tcp,S0,824209250
2023-01-23,inbound,tcp,S1,513811
2023-01-23,internal,tcp,SHR,28536
2023-01-23,inbound,tcp,S2,432219
2023-01-23,inbound,tcp,S3,236954
2023-01-23,internal,udp,SF,2230
2023-01-23,outbound,tcp,SHR,45096584
2023-01-23,internal,tcp,RSTO,5189
2023-01-23,inbound,icmp,OTH,135022992
2023-01-23,internal,tcp,RSTR,8891
2023-01-23,inbound,udp,OTH,106665702
2023-01-23,internal,tcp,SF,114169
2023-01-23,inbound,udp,SF,619387
2023-01-23,internal,tcp,SH,105939
2023-01-23,internal,tcp,REJ,19
2023-01-23,inbound,tcp,SF,7917091
2023-01-23,inbound,tcp,SH,7317271
2023-01-23,outbound,tcp,REJ,92031
2023-01-23,inbound,tcp,RSTO,1322489
2023-01-23,internal,tcp,RSTRH,5544
2023-01-23,internal,udp,SHR,72824
2023-01-23,outbound,tcp,RSTOS0,76977844
2023-01-23,inbound,tcp,RSTR,371367
2023-01-23,outbound,tcp,RSTRH,25196160
2023-01-23,outbound,udp,SHR,113803134
2023-01-23,inbound,tcp,RSTOS0,17922807
2023-01-23,internal,tcp,OTH,290299
2023-01-23,outbound,tcp,OTH,66198659
2023-01-23,outbound,udp,S0,1981978311
2023-01-23,inbound,tcp,SHR,12788369
2023-01-23,outbound,icmp,OTH,98059106
2023-01-23,internal,tcp,RSTOS0,27516
2023-01-24,inbound,tcp,RSTRH,2202090
2023-01-24,outbound,tcp,S0,123037294
2023-01-24,outbound,tcp,S1,8287193
2023-01-24,outbound,tcp,S2,3404318
2023-01-24,outbound,tcp,S3,3408613
2023-01-24,internal,udp,OTH,21758
2023-01-24,inbound,tcp,REJ,102733
2023-01-24,outbound,udp,SF,2370180
2023-01-24,outbound,udp,OTH,97093014
2023-01-24,outbound,tcp,SF,35090379
2023-01-24,outbound,tcp,SH,17805362
2023-01-24,inbound,udp,SHR,12936945
2023-01-24,outbound,tcp,RSTO,8211158
2023-01-24,outbound,tcp,RSTR,3315460
2023-01-24,internal,icmp,OTH,1200001
2023-01-24,inbound,tcp,OTH,19825410
2023-01-24,internal,udp,S0,1039868
2023-01-24,internal,tcp,S0,398295
2023-01-24,internal,tcp,S1,3808
2023-01-24,inbound,udp,S0,2569580673
2023-01-24,internal,tcp,S2,4344
2023-01-24,internal,tcp,S3,2470
2023-01-24,inbound,tcp,S0,695368262
2023-01-24,inbound,tcp,S1,816898
2023-01-24,internal,tcp,SHR,29020
2023-01-24,inbound,tcp,S2,461176
2023-01-24,inbound,tcp,S3,250292
2023-01-24,internal,udp,SF,2014
2023-01-24,outbound,tcp,SHR,45131948
2023-01-24,internal,tcp,RSTO,5072
2023-01-24,inbound,icmp,OTH,140517411
2023-01-24,internal,tcp,RSTR,8463
2023-01-24,inbound,udp,OTH,118228649
2023-01-24,internal,tcp,SF,132220
2023-01-24,inbound,udp,SF,619754
2023-01-24,internal,tcp,SH,122659
2023-01-24,internal,tcp,REJ,4
2023-01-24,inbound,tcp,SF,8039861
2023-01-24,inbound,tcp,SH,7740749
2023-01-24,outbound,tcp,REJ,59086
2023-01-24,inbound,tcp,RSTO,1180104
2023-01-24,internal,tcp,RSTRH,5118
2023-01-24,internal,udp,SHR,76211
2023-01-24,outbound,tcp,RSTOS0,76010298
2023-01-24,inbound,tcp,RSTR,335655
2023-01-24,outbound,tcp,RSTRH,25772584
2023-01-24,outbound,udp,SHR,117259291
2023-01-24,inbound,tcp,RSTOS0,17661916
2023-01-24,internal,tcp,OTH,328788
2023-01-24,outbound,tcp,OTH,90620741
2023-01-24,outbound,udp,S0,2368875737
2023-01-24,inbound,tcp,SHR,13047590
2023-01-24,outbound,icmp,OTH,100340570
2023-01-24,internal,tcp,RSTOS0,26781
2023-01-25,inbound,tcp,RSTRH,1773938
2023-01-25,outbound,tcp,S0,107025386
2023-01-25,outbound,tcp,S1,8952203
2023-01-25,outbound,tcp,S2,3350797
2023-01-25,outbound,tcp,S3,3351040
2023-01-25,internal,udp,OTH,79659
2023-01-25,inbound,tcp,REJ,72218
2023-01-25,outbound,udp,SF,2456986
2023-01-25,outbound,udp,OTH,143302323
2023-01-25,outbound,tcp,SF,31504255
2023-01-25,outbound,tcp,SH,15669622
2023-01-25,inbound,udp,SHR,8721518
2023-01-25,outbound,tcp,RSTO,7483940
2023-01-25,outbound,tcp,RSTR,2862342
2023-01-25,internal,icmp,OTH,945768
2023-01-25,inbound,tcp,OTH,21615388
2023-01-25,internal,udp,S0,1464713
2023-01-25,internal,tcp,S0,254258
2023-01-25,internal,tcp,S1,2662
2023-01-25,inbound,udp,S0,1855728082
2023-01-25,internal,tcp,S2,2994
2023-01-25,internal,tcp,S3,1740
2023-01-25,inbound,tcp,S0,546615558
2023-01-25,internal,tcp,SHR,22509
2023-01-25,inbound,tcp,S1,807378
2023-01-25,inbound,tcp,S2,406293
2023-01-25,inbound,tcp,S3,241659
2023-01-25,internal,udp,SF,1021
2023-01-25,outbound,tcp,SHR,40717616
2023-01-25,internal,tcp,RSTO,1974
2023-01-25,inbound,icmp,OTH,106858891
2023-01-25,internal,tcp,RSTR,4984
2023-01-25,inbound,udp,OTH,189264049
2023-01-25,internal,tcp,SF,85014
2023-01-25,inbound,udp,SF,545314
2023-01-25,internal,tcp,SH,79395
2023-01-25,internal,tcp,REJ,14
2023-01-25,inbound,tcp,SF,6937340
2023-01-25,inbound,tcp,SH,7626583
2023-01-25,outbound,tcp,REJ,93924
2023-01-25,inbound,tcp,RSTO,947802
2023-01-25,internal,tcp,RSTRH,3133
2023-01-25,internal,udp,SHR,47464
2023-01-25,inbound,tcp,RSTR,255961
2023-01-25,outbound,tcp,RSTOS0,63847110
2023-01-25,outbound,tcp,RSTRH,21051069
2023-01-25,outbound,udp,SHR,66800538
2023-01-25,inbound,tcp,RSTOS0,12951801
2023-01-25,internal,tcp,OTH,226911
2023-01-25,outbound,tcp,OTH,79875345
2023-01-25,outbound,udp,S0,1790914254
2023-01-25,outbound,icmp,OTH,74004760
2023-01-25,inbound,tcp,SHR,9628580
2023-01-25,internal,tcp,RSTOS0,11292
2023-01-26,inbound,tcp,RSTRH,2019492
2023-01-26,outbound,tcp,S0,106842384
2023-01-26,outbound,tcp,S1,7744352
2023-01-26,outbound,tcp,S2,2854331
2023-01-26,outbound,tcp,S3,2805421
2023-01-26,internal,udp,OTH,18266
2023-01-26,inbound,tcp,REJ,30270
2023-01-26,outbound,udp,SF,1766511
2023-01-26,outbound,udp,OTH,61756376
2023-01-26,outbound,tcp,SF,29980513
2023-01-26,outbound,tcp,SH,15320342
2023-01-26,inbound,udp,SHR,12255894
2023-01-26,outbound,tcp,RSTO,6908940
2023-01-26,outbound,tcp,RSTR,2658503
2023-01-26,internal,icmp,OTH,1015286
2023-01-26,inbound,tcp,OTH,15455327
2023-01-26,internal,udp,S0,456700
2023-01-26,internal,tcp,S0,259254
2023-01-26,internal,tcp,S1,3025
2023-01-26,inbound,udp,S0,2058193353
2023-01-26,internal,tcp,S2,3125
2023-01-26,internal,tcp,S3,1864
2023-01-26,inbound,tcp,S0,571365732
2023-01-26,internal,tcp,SHR,23739
2023-01-26,inbound,tcp,S1,434753
2023-01-26,inbound,tcp,S2,298757
2023-01-26,inbound,tcp,S3,166117
2023-01-26,internal,udp,SF,1439
2023-01-26,outbound,tcp,SHR,40404812
2023-01-26,internal,tcp,RSTO,3156
2023-01-26,inbound,icmp,OTH,115428327
2023-01-26,internal,tcp,RSTR,6564
2023-01-26,inbound,udp,OTH,87821213
2023-01-26,internal,tcp,SF,90803
2023-01-26,inbound,udp,SF,481802
2023-01-26,internal,tcp,SH,79398
2023-01-26,internal,tcp,REJ,6
2023-01-26,inbound,tcp,SF,6097117
2023-01-26,inbound,tcp,SH,6054595
2023-01-26,outbound,tcp,REJ,41446
2023-01-26,inbound,tcp,RSTO,1061779
2023-01-26,internal,tcp,RSTRH,4229
2023-01-26,internal,udp,SHR,57389
2023-01-26,outbound,tcp,RSTOS0,67196569
2023-01-26,inbound,tcp,RSTR,329912
2023-01-26,outbound,tcp,RSTRH,21129664
2023-01-26,outbound,udp,SHR,92226809
2023-01-26,inbound,tcp,RSTOS0,15879078
2023-01-26,internal,tcp,OTH,230821
2023-01-26,outbound,tcp,OTH,54257823
2023-01-26,outbound,udp,S0,1940641196
2023-01-26,inbound,tcp,SHR,11062907
2023-01-26,outbound,icmp,OTH,82434777
2023-01-26,internal,tcp,RSTOS0,16872
2023-01-27,inbound,tcp,RSTRH,3089672
2023-01-27,outbound,tcp,S0,110222182
2023-01-27,outbound,tcp,S1,6942320
2023-01-27,outbound,tcp,S2,2524133
2023-01-27,outbound,tcp,S3,2738550
2023-01-27,internal,udp,OTH,101315
2023-01-27,inbound,tcp,REJ,144996
2023-01-27,outbound,udp,SF,1912782
2023-01-27,outbound,udp,OTH,77603486
2023-01-27,outbound,tcp,SF,31118368
2023-01-27,outbound,tcp,SH,14659939
2023-01-27,inbound,udp,SHR,13730756
2023-01-27,outbound,tcp,RSTO,6916890
2023-01-27,outbound,tcp,RSTR,2644172
2023-01-27,internal,icmp,OTH,1190608
2023-01-27,inbound,tcp,OTH,19628368
2023-01-27,internal,udp,S0,1472506
2023-01-27,internal,tcp,S0,281822
2023-01-27,internal,tcp,S1,2759
2023-01-27,inbound,udp,S0,2232901164
2023-01-27,internal,tcp,S2,2696
2023-01-27,internal,tcp,S3,1598
2023-01-27,inbound,tcp,S0,662561756
2023-01-27,inbound,tcp,S1,521505
2023-01-27,internal,tcp,SHR,25035
2023-01-27,inbound,tcp,S2,311044
2023-01-27,inbound,tcp,S3,179511
2023-01-27,internal,udp,SF,1169
2023-01-27,outbound,tcp,SHR,45178490
2023-01-27,internal,tcp,RSTO,2208
2023-01-27,inbound,icmp,OTH,147211369
2023-01-27,internal,tcp,RSTR,6375
2023-01-27,inbound,udp,OTH,92903679
2023-01-27,internal,tcp,SF,116829
2023-01-27,inbound,udp,SF,704533
2023-01-27,internal,tcp,SH,106293
2023-01-27,internal,tcp,REJ,169
2023-01-27,inbound,tcp,SF,7505037
2023-01-27,inbound,tcp,SH,6978085
2023-01-27,outbound,tcp,REJ,44762
2023-01-27,inbound,tcp,RSTO,1566153
2023-01-27,internal,tcp,RSTRH,4022
2023-01-27,internal,udp,SHR,66247
2023-01-27,outbound,tcp,RSTOS0,69146143
2023-01-27,inbound,tcp,RSTR,713201
2023-01-27,outbound,tcp,RSTRH,21477045
2023-01-27,outbound,udp,SHR,110538072
2023-01-27,inbound,tcp,RSTOS0,19564721
2023-01-27,internal,tcp,OTH,307153
2023-01-27,outbound,tcp,OTH,60134960
2023-01-27,outbound,udp,S0,2016566044
2023-01-27,outbound,icmp,OTH,107855611
2023-01-27,inbound,tcp,SHR,14117578
2023-01-27,internal,tcp,RSTOS0,16998
2023-01-28,inbound,tcp,RSTRH,2523904
2023-01-28,outbound,tcp,S0,75793949
2023-01-28,outbound,tcp,S1,2393272
2023-01-28,outbound,tcp,S2,924760
2023-01-28,outbound,tcp,S3,1256448
2023-01-28,internal,udp,OTH,99
2023-01-28,inbound,tcp,REJ,6193
2023-01-28,outbound,udp,SF,463903
2023-01-28,outbound,udp,OTH,8697192
2023-01-28,outbound,tcp,SF,20713398
2023-01-28,outbound,tcp,SH,9012725
2023-01-28,inbound,udp,SHR,22106425
2023-01-28,outbound,tcp,RSTO,4088112
2023-01-28,outbound,tcp,RSTR,1591501
2023-01-28,internal,icmp,OTH,2451808
2023-01-28,inbound,tcp,OTH,14255012
2023-01-28,internal,udp,S0,104512
2023-01-28,internal,tcp,S0,266803
2023-01-28,internal,tcp,S1,1003
2023-01-28,inbound,udp,S0,2526785806
2023-01-28,internal,tcp,S2,888
2023-01-28,internal,tcp,S3,691
2023-01-28,inbound,tcp,S0,626807714
2023-01-28,inbound,tcp,S1,226548
2023-01-28,internal,tcp,SHR,18741
2023-01-28,inbound,tcp,S2,134127
2023-01-28,inbound,tcp,S3,99526
2023-01-28,internal,udp,SF,152
2023-01-28,outbound,tcp,SHR,27918960
2023-01-28,internal,tcp,RSTO,1130
2023-01-28,inbound,icmp,OTH,161167940
2023-01-28,internal,tcp,RSTR,5343
2023-01-28,inbound,udp,OTH,11517596
2023-01-28,internal,tcp,SF,111916
2023-01-28,inbound,udp,SF,127343
2023-01-28,internal,tcp,SH,97325
2023-01-28,internal,tcp,REJ,4
2023-01-28,inbound,tcp,SF,6966930
2023-01-28,inbound,tcp,SH,7446559
2023-01-28,outbound,tcp,REJ,6619
2023-01-28,inbound,tcp,RSTO,1090486
2023-01-28,internal,tcp,RSTRH,3251
2023-01-28,internal,udp,SHR,60833
2023-01-28,outbound,tcp,RSTOS0,51077247
2023-01-28,inbound,tcp,RSTR,464243
2023-01-28,outbound,tcp,RSTRH,14466943
2023-01-28,outbound,udp,SHR,123688618
2023-01-28,inbound,tcp,RSTOS0,18967542
2023-01-28,internal,tcp,OTH,300216
2023-01-28,outbound,tcp,OTH,37608127
2023-01-28,outbound,udp,S0,2322087650
2023-01-28,outbound,icmp,OTH,123854560
2023-01-28,inbound,tcp,SHR,15628993
2023-01-28,internal,tcp,RSTOS0,12428
2023-01-29,inbound,tcp,RSTRH,2639284
2023-01-29,outbound,tcp,S0,75549079
2023-01-29,outbound,tcp,S1,2422793
2023-01-29,outbound,tcp,S2,852058
2023-01-29,outbound,tcp,S3,1202709
2023-01-29,internal,udp,OTH,481
2023-01-29,inbound,tcp,REJ,9446
2023-01-29,outbound,udp,SF,574576
2023-01-29,outbound,udp,OTH,38021471
2023-01-29,outbound,tcp,SF,20384195
2023-01-29,outbound,tcp,SH,9010860
2023-01-29,inbound,udp,SHR,17625267
2023-01-29,outbound,tcp,RSTO,3997763
2023-01-29,outbound,tcp,RSTR,1494910
2023-01-29,internal,icmp,OTH,2675109
2023-01-29,inbound,tcp,OTH,16052029
2023-01-29,internal,udp,S0,99696
2023-01-29,internal,tcp,S0,274543
2023-01-29,internal,tcp,S1,866
2023-01-29,inbound,udp,S0,2391485863
2023-01-29,internal,tcp,S2,883
2023-01-29,internal,tcp,S3,600
2023-01-29,inbound,tcp,S0,640483834
2023-01-29,inbound,tcp,S1,257676
2023-01-29,internal,tcp,SHR,17629
2023-01-29,inbound,tcp,S2,126865
2023-01-29,inbound,tcp,S3,99040
2023-01-29,internal,udp,SF,143
2023-01-29,outbound,tcp,SHR,27240190
2023-01-29,internal,tcp,RSTO,970
2023-01-29,inbound,icmp,OTH,160662464
2023-01-29,internal,tcp,RSTR,5304
2023-01-29,inbound,udp,OTH,43974453
2023-01-29,internal,tcp,SF,113887
2023-01-29,inbound,udp,SF,171385
2023-01-29,internal,tcp,SH,99484
2023-01-29,inbound,tcp,SF,8063261
2023-01-29,inbound,tcp,SH,9242495
2023-01-29,outbound,tcp,REJ,5207
2023-01-29,inbound,tcp,RSTO,1113883
2023-01-29,internal,tcp,RSTRH,3127
2023-01-29,internal,udp,SHR,57008
2023-01-29,outbound,tcp,RSTOS0,53553054
2023-01-29,inbound,tcp,RSTR,400352
2023-01-29,outbound,tcp,RSTRH,14424639
2023-01-29,outbound,udp,SHR,136917829
2023-01-29,inbound,tcp,RSTOS0,19957962
2023-01-29,internal,tcp,OTH,308002
2023-01-29,outbound,tcp,OTH,46198924
2023-01-29,outbound,udp,S0,2347561615
2023-01-29,outbound,icmp,OTH,127442650
2023-01-29,inbound,tcp,SHR,17079234
2023-01-29,internal,tcp,RSTOS0,10946
2023-01-30,inbound,tcp,RSTRH,3219975
2023-01-30,outbound,tcp,S0,105325429
2023-01-30,outbound,tcp,S1,6715598
2023-01-30,outbound,tcp,S2,2569999
2023-01-30,outbound,tcp,S3,2574570
2023-01-30,internal,udp,OTH,48276
2023-01-30,inbound,tcp,REJ,53489
2023-01-30,outbound,udp,SF,1568052
2023-01-30,outbound,udp,OTH,64735538
2023-01-30,outbound,tcp,SF,29302352
2023-01-30,outbound,tcp,SH,15036825
2023-01-30,inbound,udp,SHR,15852918
2023-01-30,outbound,tcp,RSTO,6690771
2023-01-30,outbound,tcp,RSTR,2531162
2023-01-30,internal,icmp,OTH,2064882
2023-01-30,inbound,tcp,OTH,15400678
2023-01-30,internal,udp,S0,1614011
2023-01-30,internal,tcp,S0,285833
2023-01-30,internal,tcp,S1,2635
2023-01-30,inbound,udp,S0,2089790276
2023-01-30,internal,tcp,S2,2687
2023-01-30,internal,tcp,S3,1473
2023-01-30,inbound,tcp,S0,528660103
2023-01-30,internal,tcp,SHR,23265
2023-01-30,inbound,tcp,S1,391514
2023-01-30,inbound,tcp,S2,271630
2023-01-30,inbound,tcp,S3,162494
2023-01-30,internal,udp,SF,1349
2023-01-30,outbound,tcp,SHR,40137764
2023-01-30,internal,tcp,RSTO,3075
2023-01-30,inbound,icmp,OTH,136451293
2023-01-30,internal,tcp,RSTR,7094
2023-01-30,inbound,udp,OTH,65297611
2023-01-30,internal,tcp,SF,109056
2023-01-30,inbound,udp,SF,399672
2023-01-30,internal,tcp,SH,100500
2023-01-30,internal,tcp,REJ,14
2023-01-30,inbound,tcp,SF,6516554
2023-01-30,inbound,tcp,SH,6422662
2023-01-30,outbound,tcp,REJ,32747
2023-01-30,inbound,tcp,RSTO,1140883
2023-01-30,internal,tcp,RSTRH,4262
2023-01-30,internal,udp,SHR,62057
2023-01-30,outbound,tcp,RSTOS0,66600216
2023-01-30,inbound,tcp,RSTR,368266
2023-01-30,outbound,tcp,RSTRH,20854419
2023-01-30,outbound,udp,SHR,79745543
2023-01-30,inbound,tcp,RSTOS0,16339623
2023-01-30,internal,tcp,OTH,287904
2023-01-30,outbound,tcp,OTH,46480566
2023-01-30,outbound,udp,S0,2041696962
2023-01-30,outbound,icmp,OTH,103505851
2023-01-30,inbound,tcp,SHR,15034558
2023-01-30,internal,tcp,RSTOS0,19667
2023-01-31,inbound,tcp,RSTRH,1735972
2023-01-31,outbound,tcp,S0,114252466
2023-01-31,outbound,tcp,S1,8308381
2023-01-31,outbound,tcp,S2,3335023
2023-01-31,outbound,tcp,S3,3270100
2023-01-31,internal,udp,OTH,103656
2023-01-31,inbound,tcp,REJ,60194
2023-01-31,outbound,udp,SF,2239866
2023-01-31,outbound,udp,OTH,60568590
2023-01-31,outbound,tcp,SF,33870514
2023-01-31,outbound,tcp,SH,16472887
2023-01-31,inbound,udp,SHR,17452881
2023-01-31,outbound,tcp,RSTO,7843818
2023-01-31,outbound,tcp,RSTR,3069475
2023-01-31,internal,icmp,OTH,1067059
2023-01-31,inbound,tcp,OTH,15830435
2023-01-31,internal,udp,S0,1854587
2023-01-31,internal,tcp,S0,314725
2023-01-31,internal,tcp,S1,5483
2023-01-31,inbound,udp,S0,1904248199
2023-01-31,internal,tcp,S2,4629
2023-01-31,internal,tcp,S3,2779
2023-01-31,inbound,tcp,S0,586121606
2023-01-31,inbound,tcp,S1,525702
2023-01-31,internal,tcp,SHR,28652
2023-01-31,inbound,tcp,S2,313484
2023-01-31,inbound,tcp,S3,175457
2023-01-31,internal,udp,SF,2856
2023-01-31,outbound,tcp,SHR,42344385
2023-01-31,internal,tcp,RSTO,6152
2023-01-31,inbound,icmp,OTH,120267875
2023-01-31,internal,tcp,RSTR,8039
2023-01-31,inbound,udp,OTH,55663280
2023-01-31,internal,tcp,SF,117167
2023-01-31,inbound,udp,SF,462350
2023-01-31,internal,tcp,SH,108716
2023-01-31,internal,tcp,REJ,25
2023-01-31,inbound,tcp,SF,6335471
2023-01-31,inbound,tcp,SH,5618660
2023-01-31,outbound,tcp,REJ,75596
2023-01-31,inbound,tcp,RSTO,1163250
2023-01-31,internal,tcp,RSTRH,4848
2023-01-31,internal,udp,SHR,66453
2023-01-31,outbound,tcp,RSTOS0,73870443
2023-01-31,inbound,tcp,RSTR,309251
2023-01-31,outbound,tcp,RSTRH,22612874
2023-01-31,outbound,udp,SHR,88816904
2023-01-31,inbound,tcp,RSTOS0,15384809
2023-01-31,internal,tcp,OTH,303260
2023-01-31,outbound,tcp,OTH,57221127
2023-01-31,outbound,udp,S0,1919817300
2023-01-31,inbound,tcp,SHR,14827339
2023-01-31,outbound,icmp,OTH,83974366
2023-01-31,internal,tcp,RSTOS0,27652
